UID,Month,Longitude,Latitude,Crime_type
94968,2020-09,-0.165877,51.517578,Theft from the person
94969,2020-09,-0.159347,51.513303,Theft from the person
94970,2020-09,-0.159347,51.513303,Theft from the person
94971,2020-09,-0.158417,51.513495,Theft from the person
94972,2020-09,-0.158417,51.513495,Theft from the person
94973,2020-09,-0.159347,51.513303,Theft from the person
95027,2020-09,-0.167408,51.51967,Theft from the person
95052,2020-09,-0.1606,51.519069,Theft from the person
95083,2020-09,-0.165701,51.518744,Theft from the person
95113,2020-09,-0.141463,51.521078,Theft from the person
95114,2020-09,-0.14371,51.523236,Theft from the person
95115,2020-09,-0.141463,51.521078,Theft from the person
95116,2020-09,-0.143883,51.523949,Theft from the person
95408,2020-09,-0.131715,51.513406,Theft from the person
95409,2020-09,-0.13532,51.518301,Theft from the person
95410,2020-09,-0.131588,51.516506,Theft from the person
95411,2020-09,-0.130637,51.514746,Theft from the person
95412,2020-09,-0.130637,51.514746,Theft from the person
95413,2020-09,-0.133242,51.512009,Theft from the person
95414,2020-09,-0.135717,51.516698,Theft from the person
95415,2020-09,-0.131247,51.514279,Theft from the person
95416,2020-09,-0.133871,51.512136,Theft from the person
95417,2020-09,-0.131209,51.515915,Theft from the person
95418,2020-09,-0.131588,51.516506,Theft from the person
95419,2020-09,-0.131575,51.513664,Theft from the person
95420,2020-09,-0.130583,51.516769,Theft from the person
95421,2020-09,-0.130583,51.516769,Theft from the person
95422,2020-09,-0.129824,51.513474,Theft from the person
95423,2020-09,-0.131336,51.513166,Theft from the person
95424,2020-09,-0.130551,51.515078,Theft from the person
95425,2020-09,-0.131037,51.514492,Theft from the person
95426,2020-09,-0.129722,51.513158,Theft from the person
95427,2020-09,-0.130663,51.514117,Theft from the person
95428,2020-09,-0.130801,51.513904,Theft from the person
95429,2020-09,-0.133871,51.512136,Theft from the person
95430,2020-09,-0.134932,51.515453,Theft from the person
95431,2020-09,-0.136792,51.518972,Theft from the person
95432,2020-09,-0.135717,51.516698,Theft from the person
95433,2020-09,-0.131575,51.513664,Theft from the person
95434,2020-09,-0.131821,51.513992,Theft from the person
95435,2020-09,-0.13068,51.512984,Theft from the person
95436,2020-09,-0.131588,51.516506,Theft from the person
95437,2020-09,-0.133484,51.515619,Theft from the person
95438,2020-09,-0.133747,51.515884,Theft from the person
95439,2020-09,-0.132707,51.515948,Theft from the person
95440,2020-09,-0.132473,51.51179,Theft from the person
95441,2020-09,-0.13068,51.512984,Theft from the person
95442,2020-09,-0.130551,51.515078,Theft from the person
95443,2020-09,-0.131209,51.515915,Theft from the person
95444,2020-09,-0.13532,51.518301,Theft from the person
95445,2020-09,-0.130801,51.513904,Theft from the person
95446,2020-09,-0.130801,51.513904,Theft from the person
95447,2020-09,-0.133747,51.515884,Theft from the person
95448,2020-09,-0.130551,51.515078,Theft from the person
95449,2020-09,-0.131588,51.516506,Theft from the person
95450,2020-09,-0.131209,51.515915,Theft from the person
95451,2020-09,-0.132707,51.515948,Theft from the person
95452,2020-09,-0.131588,51.516506,Theft from the person
95453,2020-09,-0.132019,51.511981,Theft from the person
95454,2020-09,-0.131209,51.515915,Theft from the person
95455,2020-09,-0.131209,51.515915,Theft from the person
95456,2020-09,-0.133747,51.515884,Theft from the person
95457,2020-09,-0.138439,51.518162,Theft from the person
95458,2020-09,-0.136792,51.518972,Theft from the person
95459,2020-09,-0.133439,51.516365,Theft from the person
95460,2020-09,-0.138439,51.518162,Theft from the person
95461,2020-09,-0.130663,51.514117,Theft from the person
95462,2020-09,-0.136792,51.518972,Theft from the person
95463,2020-09,-0.137619,51.518122,Theft from the person
95464,2020-09,-0.131037,51.514492,Theft from the person
95465,2020-09,-0.131715,51.513406,Theft from the person
95466,2020-09,-0.129824,51.513474,Theft from the person
95467,2020-09,-0.131588,51.516506,Theft from the person
95468,2020-09,-0.131037,51.514492,Theft from the person
95469,2020-09,-0.133242,51.512009,Theft from the person
95470,2020-09,-0.131588,51.516506,Theft from the person
95471,2020-09,-0.13532,51.518301,Theft from the person
95472,2020-09,-0.130583,51.516769,Theft from the person
95473,2020-09,-0.131085,51.514007,Theft from the person
95474,2020-09,-0.130663,51.514117,Theft from the person
95475,2020-09,-0.137604,51.51813,Theft from the person
95476,2020-09,-0.130551,51.515078,Theft from the person
95477,2020-09,-0.131369,51.515531,Theft from the person
95478,2020-09,-0.131085,51.514007,Theft from the person
95479,2020-09,-0.131588,51.516506,Theft from the person
95480,2020-09,-0.131588,51.516506,Theft from the person
95481,2020-09,-0.129824,51.513474,Theft from the person
95482,2020-09,-0.132473,51.51179,Theft from the person
95483,2020-09,-0.130801,51.513904,Theft from the person
95484,2020-09,-0.13068,51.512984,Theft from the person
95485,2020-09,-0.131336,51.513166,Theft from the person
95486,2020-09,-0.130583,51.516769,Theft from the person
95487,2020-09,-0.131588,51.516506,Theft from the person
95488,2020-09,-0.133439,51.516365,Theft from the person
95489,2020-09,-0.130551,51.515078,Theft from the person
95490,2020-09,-0.131575,51.513664,Theft from the person
95491,2020-09,-0.131575,51.513664,Theft from the person
95492,2020-09,-0.133242,51.512009,Theft from the person
95493,2020-09,-0.132789,51.514295,Theft from the person
95494,2020-09,-0.129824,51.513474,Theft from the person
95495,2020-09,-0.13564,51.517533,Theft from the person
95496,2020-09,-0.132707,51.515948,Theft from the person
95497,2020-09,-0.131715,51.513406,Theft from the person
95498,2020-09,-0.136755,51.516336,Theft from the person
95499,2020-09,-0.133747,51.515884,Theft from the person
95500,2020-09,-0.131588,51.516506,Theft from the person
95501,2020-09,-0.138439,51.518162,Theft from the person
95502,2020-09,-0.132473,51.51179,Theft from the person
95503,2020-09,-0.131588,51.516506,Theft from the person
95504,2020-09,-0.131588,51.516506,Theft from the person
95505,2020-09,-0.136792,51.518972,Theft from the person
95684,2020-09,-0.138267,51.516028,Theft from the person
95685,2020-09,-0.138267,51.516028,Theft from the person
95686,2020-09,-0.147343,51.515065,Theft from the person
95687,2020-09,-0.13861,51.516096,Theft from the person
95688,2020-09,-0.142925,51.517379,Theft from the person
95689,2020-09,-0.13861,51.516096,Theft from the person
95690,2020-09,-0.142925,51.517379,Theft from the person
95691,2020-09,-0.145107,51.515111,Theft from the person
95692,2020-09,-0.145479,51.517311,Theft from the person
95693,2020-09,-0.145107,51.515111,Theft from the person
95694,2020-09,-0.138267,51.516028,Theft from the person
95695,2020-09,-0.146609,51.51893,Theft from the person
95696,2020-09,-0.140181,51.516094,Theft from the person
95697,2020-09,-0.145107,51.515111,Theft from the person
95698,2020-09,-0.140181,51.516094,Theft from the person
95699,2020-09,-0.143226,51.51955,Theft from the person
95700,2020-09,-0.144179,51.518091,Theft from the person
95701,2020-09,-0.145107,51.515111,Theft from the person
95702,2020-09,-0.145107,51.515111,Theft from the person
95703,2020-09,-0.139439,51.518735,Theft from the person
96067,2020-09,-0.139331,51.512205,Theft from the person
96068,2020-09,-0.140385,51.515333,Theft from the person
96069,2020-09,-0.140385,51.515333,Theft from the person
96070,2020-09,-0.140385,51.515333,Theft from the person
96071,2020-09,-0.135023,51.510392,Theft from the person
96072,2020-09,-0.140569,51.514347,Theft from the person
96073,2020-09,-0.140385,51.515333,Theft from the person
96074,2020-09,-0.140385,51.515333,Theft from the person
96075,2020-09,-0.14511,51.512908,Theft from the person
96076,2020-09,-0.149614,51.513788,Theft from the person
96077,2020-09,-0.140057,51.514527,Theft from the person
96078,2020-09,-0.134656,51.51374,Theft from the person
96079,2020-09,-0.140385,51.515333,Theft from the person
96080,2020-09,-0.14021,51.513622,Theft from the person
96081,2020-09,-0.137445,51.509684,Theft from the person
96082,2020-09,-0.145846,51.514304,Theft from the person
96083,2020-09,-0.139331,51.512205,Theft from the person
96084,2020-09,-0.141282,51.514538,Theft from the person
96085,2020-09,-0.145846,51.514304,Theft from the person
96086,2020-09,-0.142411,51.514781,Theft from the person
96087,2020-09,-0.144161,51.514619,Theft from the person
96088,2020-09,-0.144161,51.514619,Theft from the person
96089,2020-09,-0.142411,51.514781,Theft from the person
96090,2020-09,-0.145846,51.514304,Theft from the person
96091,2020-09,-0.141684,51.516001,Theft from the person
96092,2020-09,-0.142624,51.513075,Theft from the person
96093,2020-09,-0.146883,51.513952,Theft from the person
96094,2020-09,-0.140385,51.515333,Theft from the person
96095,2020-09,-0.146883,51.513952,Theft from the person
96096,2020-09,-0.135023,51.510392,Theft from the person
96097,2020-09,-0.140385,51.515333,Theft from the person
96098,2020-09,-0.140569,51.514347,Theft from the person
96099,2020-09,-0.138977,51.510275,Theft from the person
96100,2020-09,-0.140385,51.515333,Theft from the person
96101,2020-09,-0.140385,51.515333,Theft from the person
96102,2020-09,-0.135054,51.510006,Theft from the person
96103,2020-09,-0.13848,51.511868,Theft from the person
96104,2020-09,-0.138748,51.510586,Theft from the person
96105,2020-09,-0.138003,51.515061,Theft from the person
96106,2020-09,-0.136318,51.515053,Theft from the person
96107,2020-09,-0.145846,51.514304,Theft from the person
96108,2020-09,-0.135054,51.510006,Theft from the person
96109,2020-09,-0.135023,51.510392,Theft from the person
96110,2020-09,-0.137339,51.516157,Theft from the person
96111,2020-09,-0.144554,51.511694,Theft from the person
96112,2020-09,-0.140385,51.515333,Theft from the person
96113,2020-09,-0.142624,51.513075,Theft from the person
96114,2020-09,-0.140569,51.514347,Theft from the person
96115,2020-09,-0.140385,51.515333,Theft from the person
96116,2020-09,-0.141282,51.514538,Theft from the person
96117,2020-09,-0.149614,51.513788,Theft from the person
96118,2020-09,-0.140057,51.514527,Theft from the person
96119,2020-09,-0.135023,51.510392,Theft from the person
96120,2020-09,-0.140385,51.515333,Theft from the person
96121,2020-09,-0.140385,51.515333,Theft from the person
96122,2020-09,-0.13644,51.509929,Theft from the person
96123,2020-09,-0.14454,51.510606,Theft from the person
96124,2020-09,-0.141684,51.516001,Theft from the person
96125,2020-09,-0.144265,51.513839,Theft from the person
96126,2020-09,-0.134656,51.51374,Theft from the person
96127,2020-09,-0.141282,51.514538,Theft from the person
96128,2020-09,-0.138748,51.510586,Theft from the person
96129,2020-09,-0.140385,51.515333,Theft from the person
96130,2020-09,-0.141684,51.516001,Theft from the person
96131,2020-09,-0.144161,51.514619,Theft from the person
96132,2020-09,-0.140385,51.515333,Theft from the person
96133,2020-09,-0.137339,51.516157,Theft from the person
96134,2020-09,-0.141684,51.516001,Theft from the person
96135,2020-09,-0.140129,51.513827,Theft from the person
96136,2020-09,-0.144161,51.514619,Theft from the person
96137,2020-09,-0.149614,51.513788,Theft from the person
96138,2020-09,-0.135023,51.510392,Theft from the person
96139,2020-09,-0.142319,51.513484,Theft from the person
96140,2020-09,-0.138734,51.515172,Theft from the person
96141,2020-09,-0.141684,51.516001,Theft from the person
96142,2020-09,-0.141282,51.514538,Theft from the person
96143,2020-09,-0.140569,51.514347,Theft from the person
96144,2020-09,-0.138148,51.51117,Theft from the person
96145,2020-09,-0.138931,51.514932,Theft from the person
96146,2020-09,-0.142411,51.514781,Theft from the person
96147,2020-09,-0.138148,51.51117,Theft from the person
96148,2020-09,-0.138003,51.515061,Theft from the person
96149,2020-09,-0.142178,51.511288,Theft from the person
96150,2020-09,-0.14511,51.512908,Theft from the person
96151,2020-09,-0.144161,51.514619,Theft from the person
96152,2020-09,-0.149614,51.513788,Theft from the person
96153,2020-09,-0.141684,51.516001,Theft from the person
96154,2020-09,-0.142319,51.513484,Theft from the person
96155,2020-09,-0.145846,51.514304,Theft from the person
96156,2020-09,-0.142411,51.514781,Theft from the person
96157,2020-09,-0.134849,51.511486,Theft from the person
96158,2020-09,-0.145846,51.514304,Theft from the person
96159,2020-09,-0.144161,51.514619,Theft from the person
96160,2020-09,-0.141282,51.514538,Theft from the person
96161,2020-09,-0.139226,51.510881,Theft from the person
96162,2020-09,-0.140569,51.514347,Theft from the person
96163,2020-09,-0.139226,51.510881,Theft from the person
96164,2020-09,-0.142411,51.514781,Theft from the person
96165,2020-09,-0.141684,51.516001,Theft from the person
96166,2020-09,-0.141684,51.516001,Theft from the person
96167,2020-09,-0.138003,51.515061,Theft from the person
96168,2020-09,-0.140385,51.515333,Theft from the person
96169,2020-09,-0.140678,51.51487,Theft from the person
96170,2020-09,-0.141684,51.516001,Theft from the person
96171,2020-09,-0.135054,51.510006,Theft from the person
96172,2020-09,-0.140569,51.514347,Theft from the person
96173,2020-09,-0.145846,51.514304,Theft from the person
96174,2020-09,-0.140678,51.51487,Theft from the person
96175,2020-09,-0.141282,51.514538,Theft from the person
96176,2020-09,-0.13644,51.509929,Theft from the person
96177,2020-09,-0.145846,51.514304,Theft from the person
96346,2020-09,-0.136205,51.514268,Theft from the person
96347,2020-09,-0.136486,51.511989,Theft from the person
96348,2020-09,-0.133842,51.512504,Theft from the person
96349,2020-09,-0.14058,51.513025,Theft from the person
96350,2020-09,-0.135098,51.513145,Theft from the person
96351,2020-09,-0.137814,51.512289,Theft from the person
96352,2020-09,-0.133633,51.51233,Theft from the person
96353,2020-09,-0.133633,51.51233,Theft from the person
96354,2020-09,-0.133649,51.513338,Theft from the person
96355,2020-09,-0.137814,51.512289,Theft from the person
96356,2020-09,-0.132593,51.513096,Theft from the person
96357,2020-09,-0.137481,51.514082,Theft from the person
96358,2020-09,-0.133842,51.512504,Theft from the person
96359,2020-09,-0.133842,51.512504,Theft from the person
96360,2020-09,-0.133842,51.512504,Theft from the person
96361,2020-09,-0.136326,51.513434,Theft from the person
96362,2020-09,-0.14058,51.513025,Theft from the person
96363,2020-09,-0.133649,51.513338,Theft from the person
96441,2020-09,-0.194692,51.51387,Theft from the person
96543,2020-09,-0.16693,51.51254,Theft from the person
96562,2020-09,-0.174001,51.513739,Theft from the person
96621,2020-09,-0.164374,51.51518,Theft from the person
96747,2020-09,-0.179608,51.51843,Theft from the person
96800,2020-09,-0.175552,51.514617,Theft from the person
96801,2020-09,-0.177168,51.515281,Theft from the person
96802,2020-09,-0.177197,51.513474,Theft from the person
96835,2020-09,-0.183058,51.511425,Theft from the person
96836,2020-09,-0.178698,51.512706,Theft from the person
96887,2020-09,-0.188087,51.516151,Theft from the person
96943,2020-09,-0.186968,51.510946,Theft from the person
96944,2020-09,-0.186968,51.510946,Theft from the person
97079,2020-09,-0.187423,51.514361,Theft from the person
97393,2020-09,-0.128839,51.512191,Theft from the person
97394,2020-09,-0.125931,51.509312,Theft from the person
97395,2020-09,-0.128237,51.511057,Theft from the person
97396,2020-09,-0.120231,51.510893,Theft from the person
97397,2020-09,-0.128839,51.512191,Theft from the person
97398,2020-09,-0.12616,51.511114,Theft from the person
97399,2020-09,-0.130258,51.512384,Theft from the person
97400,2020-09,-0.1307,51.511456,Theft from the person
97401,2020-09,-0.128996,51.510835,Theft from the person
97402,2020-09,-0.131179,51.509962,Theft from the person
97403,2020-09,-0.128375,51.511221,Theft from the person
97404,2020-09,-0.131852,51.511816,Theft from the person
97405,2020-09,-0.128902,51.511715,Theft from the person
97406,2020-09,-0.131701,51.511985,Theft from the person
97407,2020-09,-0.126479,51.508592,Theft from the person
97408,2020-09,-0.123334,51.509396,Theft from the person
97409,2020-09,-0.129652,51.51206,Theft from the person
97410,2020-09,-0.123798,51.511067,Theft from the person
97411,2020-09,-0.131179,51.509962,Theft from the person
97412,2020-09,-0.124419,51.508577,Theft from the person
97413,2020-09,-0.131179,51.509962,Theft from the person
97414,2020-09,-0.128459,51.509874,Theft from the person
97415,2020-09,-0.128459,51.509874,Theft from the person
97416,2020-09,-0.130379,51.509428,Theft from the person
97417,2020-09,-0.131179,51.509962,Theft from the person
97418,2020-09,-0.130258,51.512384,Theft from the person
97419,2020-09,-0.130258,51.512384,Theft from the person
97420,2020-09,-0.132034,51.510551,Theft from the person
97421,2020-09,-0.128375,51.511221,Theft from the person
97422,2020-09,-0.130379,51.509428,Theft from the person
97423,2020-09,-0.131701,51.511985,Theft from the person
97424,2020-09,-0.128996,51.510835,Theft from the person
97425,2020-09,-0.126479,51.508592,Theft from the person
97426,2020-09,-0.131416,51.510856,Theft from the person
97427,2020-09,-0.124419,51.508577,Theft from the person
97428,2020-09,-0.128375,51.511221,Theft from the person
97429,2020-09,-0.124419,51.508577,Theft from the person
97430,2020-09,-0.12924,51.509787,Theft from the person
97431,2020-09,-0.126199,51.511555,Theft from the person
97432,2020-09,-0.128578,51.512591,Theft from the person
97433,2020-09,-0.127798,51.511581,Theft from the person
97434,2020-09,-0.131179,51.509962,Theft from the person
97435,2020-09,-0.128902,51.511715,Theft from the person
97436,2020-09,-0.131416,51.510856,Theft from the person
97437,2020-09,-0.126479,51.508592,Theft from the person
97438,2020-09,-0.131179,51.509962,Theft from the person
97439,2020-09,-0.125874,51.511748,Theft from the person
97440,2020-09,-0.12596,51.510715,Theft from the person
97441,2020-09,-0.128578,51.512591,Theft from the person
97442,2020-09,-0.132034,51.510551,Theft from the person
97443,2020-09,-0.130258,51.512384,Theft from the person
97444,2020-09,-0.124419,51.508577,Theft from the person
97445,2020-09,-0.128902,51.511715,Theft from the person
97446,2020-09,-0.128578,51.512591,Theft from the person
97447,2020-09,-0.128375,51.511221,Theft from the person
97448,2020-09,-0.128375,51.511221,Theft from the person
97449,2020-09,-0.132034,51.510551,Theft from the person
97450,2020-09,-0.127525,51.510164,Theft from the person
97451,2020-09,-0.131416,51.510856,Theft from the person
97452,2020-09,-0.122889,51.511457,Theft from the person
97453,2020-09,-0.127121,51.51228,Theft from the person
97454,2020-09,-0.128375,51.511221,Theft from the person
97455,2020-09,-0.129778,51.511783,Theft from the person
97649,2020-09,-0.123978,51.513012,Theft from the person
97650,2020-09,-0.118741,51.513828,Theft from the person
97651,2020-09,-0.117719,51.513101,Theft from the person
97652,2020-09,-0.119425,51.511914,Theft from the person
97653,2020-09,-0.117719,51.513101,Theft from the person
97654,2020-09,-0.119425,51.511914,Theft from the person
97655,2020-09,-0.119966,51.512427,Theft from the person
97656,2020-09,-0.118528,51.511315,Theft from the person
97657,2020-09,-0.123448,51.513283,Theft from the person
97658,2020-09,-0.120812,51.512899,Theft from the person
97659,2020-09,-0.123825,51.512165,Theft from the person
97909,2020-09,-0.127701,51.507613,Theft from the person
97910,2020-09,-0.133012,51.510953,Theft from the person
97911,2020-09,-0.133012,51.510953,Theft from the person
97912,2020-09,-0.133012,51.510953,Theft from the person
97913,2020-09,-0.142735,51.506818,Theft from the person
97914,2020-09,-0.128348,51.507309,Theft from the person
97915,2020-09,-0.142735,51.506818,Theft from the person
97916,2020-09,-0.132639,51.510893,Theft from the person
97917,2020-09,-0.133971,51.510051,Theft from the person
97918,2020-09,-0.130426,51.508286,Theft from the person
97919,2020-09,-0.133971,51.510051,Theft from the person
97920,2020-09,-0.132639,51.510893,Theft from the person
97921,2020-09,-0.142735,51.506818,Theft from the person
97922,2020-09,-0.140894,51.49857,Theft from the person
97923,2020-09,-0.142735,51.506818,Theft from the person
97924,2020-09,-0.139768,51.505719,Theft from the person
97925,2020-09,-0.142735,51.506818,Theft from the person
97926,2020-09,-0.133971,51.510051,Theft from the person
98079,2020-09,-0.142236,51.508447,Theft from the person
98080,2020-09,-0.14655,51.505467,Theft from the person
98246,2020-09,-0.170573,51.509369,Theft from the person
98247,2020-09,-0.170573,51.509369,Theft from the person
98248,2020-09,-0.170573,51.509369,Theft from the person
98249,2020-09,-0.170573,51.509369,Theft from the person
98282,2020-09,-0.148305,51.497365,Theft from the person
98301,2020-09,-0.15669,51.502371,Theft from the person
98413,2020-09,-0.135402,51.49654,Theft from the person
98414,2020-09,-0.130646,51.500808,Theft from the person
98415,2020-09,-0.143123,51.497985,Theft from the person
98532,2020-09,-0.121813,51.507133,Theft from the person
98533,2020-09,-0.125503,51.50149,Theft from the person
98534,2020-09,-0.122925,51.507078,Theft from the person
98535,2020-09,-0.130819,51.495874,Theft from the person
98595,2020-09,-0.140948,51.496188,Theft from the person
98596,2020-09,-0.137427,51.49668,Theft from the person
98620,2020-09,-0.13291,51.494046,Theft from the person
98651,2020-09,-0.128919,51.492669,Theft from the person
98701,2020-09,-0.134738,51.491629,Theft from the person
98858,2020-09,-0.149155,51.491327,Theft from the person
98955,2020-09,-0.143827,51.496602,Theft from the person
98956,2020-09,-0.145678,51.492171,Theft from the person
98957,2020-09,-0.143921,51.496424,Theft from the person
98958,2020-09,-0.147014,51.493694,Theft from the person
98959,2020-09,-0.142694,51.495775,Theft from the person
99025,2020-09,-0.133404,51.48971,Theft from the person
99026,2020-09,-0.133404,51.48971,Theft from the person
99372,2020-09,,,Theft from the person
99373,2020-09,,,Theft from the person
99374,2020-09,,,Theft from the person
99375,2020-09,,,Theft from the person
99376,2020-09,,,Theft from the person
99377,2020-09,,,Theft from the person
99378,2020-09,,,Theft from the person
99379,2020-09,,,Theft from the person
99380,2020-09,,,Theft from the person
99381,2020-09,,,Theft from the person
99382,2020-09,,,Theft from the person
99383,2020-09,,,Theft from the person
99384,2020-09,,,Theft from the person
99385,2020-09,,,Theft from the person
99386,2020-09,,,Theft from the person
99387,2020-09,,,Theft from the person
99388,2020-09,,,Theft from the person
99389,2020-09,,,Theft from the person
99390,2020-09,,,Theft from the person
99391,2020-09,,,Theft from the person
99392,2020-09,,,Theft from the person
99393,2020-09,,,Theft from the person
99394,2020-09,,,Theft from the person
99395,2020-09,,,Theft from the person
99396,2020-09,,,Theft from the person
99397,2020-09,,,Theft from the person
99398,2020-09,,,Theft from the person
99399,2020-09,,,Theft from the person
99400,2020-09,,,Theft from the person
99401,2020-09,,,Theft from the person
99402,2020-09,,,Theft from the person
99403,2020-09,,,Theft from the person
99404,2020-09,,,Theft from the person
99405,2020-09,,,Theft from the person
99406,2020-09,,,Theft from the person
99407,2020-09,,,Theft from the person
99408,2020-09,,,Theft from the person
99409,2020-09,,,Theft from the person
13,2020-07,-0.097562,51.518864,Theft from the person
14,2020-07,-0.097562,51.518864,Theft from the person
37,2020-07,-0.094115,51.516497,Theft from the person
77,2020-07,-0.07608,51.511445,Theft from the person
78,2020-07,-0.078393,51.515728,Theft from the person
297,2020-07,-0.079448,51.511554,Theft from the person
298,2020-07,-0.078749,51.520985,Theft from the person
299,2020-07,-0.084284,51.510671,Theft from the person
300,2020-07,-0.078665,51.50995,Theft from the person
301,2020-07,-0.096814,51.512952,Theft from the person
302,2020-07,-0.09071,51.513132,Theft from the person
303,2020-07,-0.100179,51.514158,Theft from the person
304,2020-07,-0.079786,51.517576,Theft from the person
305,2020-07,-0.101452,51.51265,Theft from the person
306,2020-07,-0.100179,51.514158,Theft from the person
307,2020-07,-0.094628,51.514203,Theft from the person
308,2020-07,-0.094628,51.514203,Theft from the person
309,2020-07,-0.097213,51.511322,Theft from the person
310,2020-07,-0.088203,51.518262,Theft from the person
311,2020-07,-0.096363,51.513377,Theft from the person
312,2020-07,-0.081549,51.511625,Theft from the person
313,2020-07,-0.091506,51.513037,Theft from the person
314,2020-07,-0.08162,51.516814,Theft from the person
315,2020-07,-0.092719,51.512652,Theft from the person
316,2020-07,-0.091506,51.513037,Theft from the person
317,2020-07,-0.094628,51.514203,Theft from the person
318,2020-07,-0.097699,51.51142,Theft from the person
319,2020-07,-0.101452,51.51265,Theft from the person
320,2020-07,-0.078484,51.51768,Theft from the person
321,2020-07,-0.090804,51.51156,Theft from the person
322,2020-07,-0.092077,51.512147,Theft from the person
385,2020-07,-0.111242,51.516738,Theft from the person
386,2020-07,-0.1059,51.516966,Theft from the person
387,2020-07,-0.1059,51.516966,Theft from the person
388,2020-07,-0.108231,51.513928,Theft from the person
389,2020-07,-0.109155,51.516668,Theft from the person
390,2020-07,-0.099848,51.51935,Theft from the person
391,2020-07,-0.107672,51.517678,Theft from the person
392,2020-07,-0.102741,51.513885,Theft from the person
402,2020-07,-0.098534,51.520786,Theft from the person
403,2020-07,-0.091732,51.52108,Theft from the person
416,2020-07,-0.074901,51.506255,Theft from the person
417,2020-07,-0.076031,51.509547,Theft from the person
418,2020-07,-0.074901,51.506255,Theft from the person
17,2020-07,0.140192,51.582311,Theft from the person
119,2020-07,0.134864,51.571806,Theft from the person
344,2020-07,0.147732,51.562542,Theft from the person
394,2020-07,0.148331,51.560247,Theft from the person
680,2020-07,0.155434,51.550881,Theft from the person
758,2020-07,0.173356,51.541333,Theft from the person
842,2020-07,0.094362,51.545575,Theft from the person
843,2020-07,0.094362,51.545575,Theft from the person
952,2020-07,0.148862,51.542422,Theft from the person
953,2020-07,0.148865,51.542198,Theft from the person
987,2020-07,0.147969,51.541234,Theft from the person
988,2020-07,0.147969,51.541234,Theft from the person
1177,2020-07,0.075407,51.539159,Theft from the person
1337,2020-07,0.07791,51.538377,Theft from the person
1338,2020-07,0.082814,51.537777,Theft from the person
1339,2020-07,0.076951,51.536326,Theft from the person
1340,2020-07,0.080758,51.538848,Theft from the person
1341,2020-07,0.081233,51.537895,Theft from the person
1342,2020-07,0.080758,51.538848,Theft from the person
1343,2020-07,0.077044,51.537106,Theft from the person
1344,2020-07,0.077044,51.537106,Theft from the person
1390,2020-07,0.087049,51.538296,Theft from the person
1410,2020-07,0.082375,51.54015,Theft from the person
1479,2020-07,0.085005,51.544384,Theft from the person
1514,2020-07,0.101171,51.537774,Theft from the person
1586,2020-07,0.113572,51.541184,Theft from the person
1776,2020-07,0.110885,51.522087,Theft from the person
1777,2020-07,0.1114,51.522923,Theft from the person
1914,2020-07,0.160896,51.527345,Theft from the person
2006,2020-07,0.07647,51.533043,Theft from the person
2032,2020-07,0.081063,51.531325,Theft from the person
2050,2020-07,0.106785,51.528815,Theft from the person
2216,2020-07,-0.203057,51.655304,Theft from the person
2245,2020-07,-0.201227,51.654782,Theft from the person
2246,2020-07,-0.201642,51.654545,Theft from the person
2303,2020-07,-0.17061,51.655091,Theft from the person
2358,2020-07,-0.177367,51.652777,Theft from the person
2764,2020-07,-0.175853,51.631433,Theft from the person
2765,2020-07,-0.176733,51.628947,Theft from the person
2900,2020-07,-0.156537,51.622813,Theft from the person
2918,2020-07,-0.159054,51.629525,Theft from the person
3237,2020-07,-0.160441,51.615582,Theft from the person
3443,2020-07,-0.275983,51.612875,Theft from the person
3444,2020-07,-0.276436,51.612729,Theft from the person
3445,2020-07,-0.275983,51.612875,Theft from the person
3446,2020-07,-0.276436,51.612729,Theft from the person
3471,2020-07,-0.273101,51.611538,Theft from the person
3472,2020-07,-0.279608,51.610968,Theft from the person
3520,2020-07,-0.177113,51.615878,Theft from the person
3599,2020-07,-0.175497,51.614018,Theft from the person
3600,2020-07,-0.175497,51.614018,Theft from the person
3601,2020-07,-0.175497,51.614018,Theft from the person
3888,2020-07,-0.193308,51.602334,Theft from the person
3889,2020-07,-0.193353,51.601561,Theft from the person
4030,2020-07,-0.265247,51.600497,Theft from the person
4259,2020-07,-0.245565,51.599755,Theft from the person
4746,2020-07,-0.22703,51.582939,Theft from the person
4893,2020-07,-0.164642,51.586279,Theft from the person
4894,2020-07,-0.164642,51.586279,Theft from the person
5064,2020-07,-0.201255,51.58395,Theft from the person
5133,2020-07,-0.249771,51.581257,Theft from the person
5201,2020-07,-0.209943,51.579578,Theft from the person
5240,2020-07,-0.213773,51.574645,Theft from the person
5591,2020-07,-0.224537,51.576166,Theft from the person
5592,2020-07,-0.224537,51.576166,Theft from the person
5593,2020-07,-0.224537,51.576166,Theft from the person
5594,2020-07,-0.224537,51.576166,Theft from the person
5595,2020-07,-0.224537,51.576166,Theft from the person
5596,2020-07,-0.224537,51.576166,Theft from the person
5597,2020-07,-0.224537,51.576166,Theft from the person
5598,2020-07,-0.224537,51.576166,Theft from the person
5599,2020-07,-0.224537,51.576166,Theft from the person
5600,2020-07,-0.224537,51.576166,Theft from the person
5601,2020-07,-0.224537,51.576166,Theft from the person
5602,2020-07,-0.224537,51.576166,Theft from the person
5603,2020-07,-0.224537,51.576166,Theft from the person
5604,2020-07,-0.224537,51.576166,Theft from the person
5605,2020-07,-0.224537,51.576166,Theft from the person
